# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Uelm_Ex
# 18 Uelm_Ey
# 19 Uelm_Ez
# 20 Uelm_Bx_m
# 21 Uelm_By_m
# 22 Uelm_Bz_m
# 23 ExMin
# 24 ExMinCell
# 25 ExMax
# 26 ExMaxCell
# 27 EyMin
# 28 EyMinCell
# 29 EyMax
# 30 EyMaxCell
# 31 EzMin
# 32 EzMinCell
# 33 EzMax
# 34 EzMaxCell
# 35 Bx_mMin
# 36 Bx_mMinCell
# 37 Bx_mMax
# 38 Bx_mMaxCell
# 39 By_mMin
# 40 By_mMinCell
# 41 By_mMax
# 42 By_mMaxCell
# 43 Bz_mMin
# 44 Bz_mMinCell
# 45 Bz_mMax
# 46 Bz_mMaxCell
# 47 JxMin
# 48 JxMinCell
# 49 JxMax
# 50 JxMaxCell
# 51 JyMin
# 52 JyMinCell
# 53 JyMax
# 54 JyMaxCell
# 55 JzMin
# 56 JzMinCell
# 57 JzMax
# 58 JzMaxCell
# 59 RhoMin
# 60 RhoMinCell
# 61 RhoMax
# 62 RhoMaxCell
# 63 PoyXmin
# 64 PoyXminInst
# 65 PoyYmin
# 66 PoyYminInst
# 67 PoyXmax
# 68 PoyXmaxInst
# 69 PoyYmax
# 70 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    1.5674491006e+02    1.1802563099e-02    3.7369075448e+03    3.1661830684e+05    3.1288139930e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.1661830684e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.1288139930e+05    0.0000000000e+00    0.0000000000e+00    2.8913003788e+02    1.5928236266e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.5704681415e+05   -5.6875041728e-01               45492    5.6875041728e-01               45642   -1.5529722590e+01          1358310880    1.5563725932e+01               41471    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.5264373579e+01               49663    1.5285514024e+01               41471    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    3.1288139932e+05    1.7715137600e+03   -8.9228138934e-06   -9.1621947103e-08    0.0000000000e+00    0.0000000000e+00   -8.7780045811e-06    9.2526950939e-08
    1.6109893534e+02    1.0683199806e-02    3.5800705399e+03    3.3511219530e+05    3.3153212476e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.3511219530e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.3153212476e+05    0.0000000000e+00    0.0000000000e+00    3.1053548681e+02    1.6864093090e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.6616072891e+05   -5.7145322296e-01               56757    5.7145322296e-01               56905   -1.5598916672e+01               44543    1.5637247720e+01          1358330336    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.5271610850e+01               60927    1.5289200957e+01          1358330336    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    3.3153212478e+05    4.5989420616e+02   -1.0521324891e-05   -1.2076055803e-07    0.0000000000e+00    0.0000000000e+00   -1.0333861189e-05    1.1409299300e-07
    1.6545296062e+02    1.2743485285e-02    4.5566551505e+03    3.5756741963e+05    3.5301076448e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.5756741963e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.5301076448e+05    0.0000000000e+00    0.0000000000e+00    3.2884075741e+02    1.7974542543e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.7749315344e+05   -5.7408174228e-01               68022    5.7408174228e-01               68168   -1.5662106892e+01               55807    1.5702626942e+01               63999    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.5270557956e+01               72191    1.5285861754e+01               63999    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    3.5301076450e+05    2.0765218767e+03   -1.3462569893e-05   -2.5924341454e-07    0.0000000000e+00    0.0000000000e+00   -1.3073967006e-05    2.4116371205e-07
    1.6980698590e+02    9.8946657037e-03    3.7136691419e+03    3.7532032442e+05    3.7160665527e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.7532032442e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.7160665527e+05    0.0000000000e+00    0.0000000000e+00    3.4404615115e+02    1.8900842469e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.8596785357e+05   -5.7662589558e-01               79287    5.7662589558e-01               79431   -1.5716864646e+01               67071    1.5759636518e+01          1358352864    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.5360487031e+01               68095    1.5370952272e+01          1358353888    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    3.7160665531e+05    5.5268214653e+02   -1.9700062147e-05   -5.2359612949e-07    0.0000000000e+00    0.0000000000e+00   -1.8924906318e-05    4.9448082362e-07
    1.7416101118e+02    1.1111353880e-02    4.3264754235e+03    3.8937428062e+05    3.8504780519e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.8937428062e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.8504780519e+05    0.0000000000e+00    0.0000000000e+00    3.5957458748e+02    1.9590528938e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.9310941665e+05   -5.7907190627e-01               90552    5.7907190627e-01               90694   -1.5766403973e+01          1358372320    1.5809397939e+01               86527    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.5475807738e+01               79359    1.5489832653e+01               87551    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    3.8504780526e+05    8.7541781690e+02   -3.1044867453e-05   -8.8329432887e-07    0.0000000000e+00    0.0000000000e+00   -2.9739083718e-05    8.4744338281e-07
    1.7851503646e+02    1.0743469600e-02    4.3500176439e+03    4.0489877162e+05    4.0054875397e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.0489877162e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.0054875397e+05    0.0000000000e+00    0.0000000000e+00    3.7066318187e+02    2.0380139319e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0072671525e+05   -5.8141082894e-01              101817    5.8141082894e-01              101957   -1.5811904415e+01              105983    1.5851987805e+01               97791    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.5584759420e+01          1358368224    1.5601879173e+01               98815    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.0054875407e+05    1.1702524860e+03   -4.8523924666e-05   -1.2769022422e-06    0.0000000000e+00    0.0000000000e+00   -4.6630825118e-05    1.2404033236e-06
    1.8286906173e+02    9.6649608629e-03    4.0056485045e+03    4.1445056647e+05    4.1044491796e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.1445056647e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.1044491796e+05    0.0000000000e+00    0.0000000000e+00    3.8098877201e+02    2.0872311229e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0534646540e+05   -5.8363515571e-01              113082    5.8363515571e-01              113220   -1.5849488153e+01          1358394848    1.5886901477e+01              109055    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.5686686099e+01          1358379488    1.5706691654e+01          1358387680    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.1044491810e+05    1.5300121038e+02   -7.2110697211e-05   -1.6387892308e-06    0.0000000000e+00    0.0000000000e+00   -6.9668696034e-05    1.6071427927e-06
    1.8722308701e+02    1.0597377030e-02    4.4943084335e+03    4.2409630430e+05    4.1960199587e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.2409630430e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.1960199587e+05    0.0000000000e+00    0.0000000000e+00    3.8958714400e+02    2.1346274856e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.1024396859e+05   -5.8573609312e-01              124347    5.8573609312e-01              124483   -1.5878914021e+01              128511    1.5913732575e+01          1358397920    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.5781224119e+01              113151    1.5804134948e+01              121343    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.1960199607e+05    8.3375705354e+02   -1.0085160869e-04   -1.9200994599e-06    0.0000000000e+00    0.0000000000e+00   -9.7971192226e-05    1.8968124425e-06
    1.9157711229e+02    9.6545983800e-03    4.1696087094e+03    4.3187800727e+05    4.2770839856e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.3187800727e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.2770839856e+05    0.0000000000e+00    0.0000000000e+00    3.9557242448e+02    2.1751689168e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.1396554317e+05   -5.8770350214e-01              135612    5.8770350214e-01              135746   -1.5900032016e+01              139775    1.5932254379e+01              131583    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.5868251949e+01              124415    1.5894116731e+01              132608    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.2770839883e+05    3.3898187507e+02   -1.3321841619e-04   -2.0965273168e-06    0.0000000000e+00    0.0000000000e+00   -1.3004717258e-04    2.0829162836e-06
    1.9593113757e+02    9.7627891857e-03    4.2641611618e+03    4.3677693748e+05    4.3251277632e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.3677693748e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.3251277632e+05    0.0000000000e+00    0.0000000000e+00    4.0122594659e+02    2.1995381903e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.1642189251e+05   -5.8952634791e-01              146877    5.8952634791e-01              147009   -1.5912751402e+01              151039    1.5942321332e+01              142848    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.5947679658e+01              135679    1.5976487201e+01              143871    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.3251277665e+05    2.0348166336e+02   -1.6748450390e-04   -2.1651509076e-06    0.0000000000e+00    0.0000000000e+00   -1.6417616568e-04    2.1608875111e-06
    2.0028516285e+02    9.8481519376e-03    4.3521030155e+03    4.4192078301e+05    4.3756868000e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4192078301e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.3756868000e+05    0.0000000000e+00    0.0000000000e+00    4.0499247919e+02    2.2254440028e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.1897139025e+05   -5.9119262974e-01              158142    5.9119262974e-01              158272   -1.5917097552e+01              162304    1.5943839329e+01              154112    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.6019359542e+01              146944    1.6051032064e+01              155136    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.3756868040e+05    4.1579220227e+02   -2.0200508822e-04   -2.1370142742e-06    0.0000000000e+00    0.0000000000e+00   -1.9869903284e-04    2.1407871300e-06
    2.0463918813e+02    9.4137453815e-03    4.1884362097e+03    4.4492771367e+05    4.4073927746e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4492771367e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4073927746e+05    0.0000000000e+00    0.0000000000e+00    4.0791278971e+02    2.2411423168e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2040556920e+05   -5.9268875014e-01              169407    5.9268875014e-01              169535   -1.5944435948e+01              158207    1.5946671659e+01              166400    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.6083080539e+01              158208    1.6117527726e+01              166400    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4073927793e+05    5.0819090871e+01   -2.3538626169e-04   -2.0312691057e-06    0.0000000000e+00    0.0000000000e+00   -2.3219546297e-04    2.0411561666e-06
    2.0899321341e+02    9.6334858953e-03    4.3094489609e+03    4.4734055852e+05    4.4303110956e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4734055852e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4303110956e+05    0.0000000000e+00    0.0000000000e+00    4.1028085019e+02    2.2529743118e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2163284649e+05   -5.9399911617e-01              180672    5.9399911617e-01              180798   -1.6072240478e+01              169471    1.6077099627e+01              177664    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.6138617850e+01              169471    1.6175871794e+01              177664    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4303111009e+05    1.8024845234e+02   -2.6659369635e-04   -1.8733444218e-06    0.0000000000e+00    0.0000000000e+00   -2.6359540228e-04    1.8868171868e-06
    2.1334723869e+02    9.4594713567e-03    4.2504231582e+03    4.4932988302e+05    4.4507945987e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4932988302e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4507945987e+05    0.0000000000e+00    0.0000000000e+00    4.1170046370e+02    2.2632778216e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2259040040e+05   -5.9510777325e-01              191937    5.9510777325e-01              192061   -1.6192263388e+01              180736    1.6199652467e+01              188927    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.6185854253e+01              180735    1.6226214543e+01              188927    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4507946045e+05    1.1001850231e+02   -2.9506134943e-04   -1.6961801013e-06    0.0000000000e+00    0.0000000000e+00   -2.9228600529e-04    1.7099430962e-06
    2.1770126397e+02    9.4103811419e-03    4.2381547642e+03    4.5037014976e+05    4.4613199500e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5037014976e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4613199500e+05    0.0000000000e+00    0.0000000000e+00    4.1289542500e+02    2.2685497852e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2310227582e+05   -5.9600263996e-01              203202    5.9600263996e-01              203324   -1.6304222352e+01              192000    1.6314681263e+01              200192    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.6224914696e+01              192000    1.6268810007e+01              200192    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4613199564e+05    2.5104425795e+01   -3.2082190446e-04   -1.5410062767e-06    0.0000000000e+00    0.0000000000e+00   -3.1824082822e-04    1.5510604050e-06
    2.2205528925e+02    9.4569186018e-03    4.2683896233e+03    4.5135099529e+05    4.4708260566e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5135099529e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4708260566e+05    0.0000000000e+00    0.0000000000e+00    4.1365989782e+02    2.2734429704e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2359303835e+05   -5.9877332778e-01              207428    5.9877332778e-01              207290   -1.6408396347e+01              203264    1.6422911708e+01              211455    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.6257879975e+01              219647    1.6303399303e+01              211455    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4708260635e+05    7.9909360608e+01   -3.4461258043e-04   -1.4530619903e-06    0.0000000000e+00    0.0000000000e+00   -3.4213155562e-04    1.4553963732e-06
    2.2640931453e+02    9.3679349768e-03    4.2335616307e+03    4.5192047566e+05    4.4768691403e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5192047566e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4768691403e+05    0.0000000000e+00    0.0000000000e+00    4.1414827352e+02    2.2764349732e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2386283006e+05   -6.0239404914e-01              218691    6.0239404914e-01              218555   -1.6505502263e+01              214527    1.6524084987e+01              222720    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.6284819124e+01              230911    1.6328853805e+01              222719    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4768691476e+05    1.4065947510e+01   -3.6784495530e-04   -1.4691991238e-06    0.0000000000e+00    0.0000000000e+00   -3.6531546008e-04    1.4612346121e-06
    2.3076333981e+02    9.3914499748e-03    4.2475267774e+03    4.5227593064e+05    4.4802840386e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5227593064e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4802840386e+05    0.0000000000e+00    0.0000000000e+00    4.1452832461e+02    2.2781855761e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2404284470e+05   -6.0591045307e-01              229954    6.0591045307e-01              229820   -1.6595462165e+01              225791    1.6616274805e+01              233984    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.6303400650e+01              242175    1.6344385932e+01              233984    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4802840464e+05    2.0744927890e+01   -3.9231827533e-04   -1.5995589362e-06    0.0000000000e+00    0.0000000000e+00   -3.8957516932e-04    1.5818530111e-06
    2.3511736509e+02    9.3761452522e-03    4.2433634780e+03    4.5257015158e+05    4.4832678810e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5257015158e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4832678810e+05    0.0000000000e+00    0.0000000000e+00    4.1473184690e+02    2.2796963745e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2418578228e+05   -6.0932103510e-01              241217    6.0932103510e-01              241085   -1.6676514327e+01              237056    1.6698524774e+01              245248    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960   -1.6314435889e+01              253440    1.6351128791e+01              245247    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4832678893e+05    1.8937965169e+01   -4.1965380845e-04   -1.8129451459e-06    0.0000000000e+00    0.0000000000e+00   -4.1657463640e-04    1.7900233931e-06
    2.3947139037e+02    9.3606466243e-03    4.2376184919e+03    4.5270574374e+05    4.4846812524e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5270574374e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4846812524e+05    0.0000000000e+00    0.0000000000e+00    4.1487877720e+02    2.2803968939e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2425117556e+05   -6.1261185955e-01              252480    6.1261185955e-01              252350   -1.6747400866e+01              248320    1.6773103940e+01              256511    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.6315545983e+01              264704    1.6350191521e+01              256511    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    0.0000000000e+00          -236220960    4.4846812614e+05    1.9438992176e+00   -4.5062507482e-04   -2.0394608061e-06    0.0000000000e+00    0.0000000000e+00   -4.4718651470e-04    2.0186198096e-06
    2.4382541565e+02    9.3680281436e-03    4.2419707924e+03    4.5281362602e+05    4.4857165523e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.5281362602e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.4857165523e+05    0.0000000000e+00    0.0000000000e+00    4.1497069399e+02    2.2809310218e+05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.2430555315e+05   -6.1575086101e-01              263743    6.1575086101e-01              263615   -1.6810040448e+01              259584    1.6840754042e+01              267776    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944   -1.6416267992e+01              260608    1.6412896682e+01              268800    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    0.0000000000e+00          -236220944    4.4857165620e+05    8.3140590442e+00   -4.8473698845e-04   -2.1974090727e-06    0.0000000000e+00    0.0000000000e+00   -4.8103339887e-04    2.1854442998e-06
